entrez_gene_ida	entrez_gene_idb	gene_symbol_a	gene_symbol_b	screens_found
57142	79038	RTN4	ZFYVE21	2
57142	83851	RTN4	SYT16	1
57144	64170	PAK7	CARD9	1
57144	79165	PAK7	LENG1	1
57144	79571	PAK7	GCC1	1
57144	79637	PAK7	ARMC7	1
57144	91647	PAK7	ATPAF2	1
57144	389119	PAK7	FAM212A	2
57146	346157	TMEM159	ZNF391	1
57147	431707	SCYL3	LHX8	1
57159	57159	TRIM54	TRIM54	1
57159	57616	TRIM54	TSHZ3	2
57159	57639	TRIM54	CCDC146	1
57159	57819	TRIM54	LSM2	1
57159	58500	TRIM54	ZNF250	1
57159	64170	TRIM54	CARD9	1
57159	64395	TRIM54	GMCL1	1
57159	64769	TRIM54	MEAF6	1
57159	64927	TRIM54	TTC23	1
57159	65117	TRIM54	RSRC2	1
57159	78990	TRIM54	OTUB2	1
57159	79005	TRIM54	SCNM1	2
57159	79165	TRIM54	LENG1	1
57159	79794	TRIM54	C12orf49	1
57159	79839	TRIM54	CCDC102B	1
57159	79843	TRIM54	FAM124B	1
57159	83541	TRIM54	FAM110A	1
57159	83878	TRIM54	USHBP1	1
57159	84080	TRIM54	ENKD1	1
57159	84140	TRIM54	FAM161A	2
57159	84163	TRIM54	GTF2IRD2	1
57159	84619	TRIM54	ZGPAT	1
57159	84708	TRIM54	LNX1	1
57159	84914	TRIM54	ZNF587	2
57159	85302	TRIM54	FBF1	1
57159	89891	TRIM54	WDR34	1
57159	113878	TRIM54	DTX2	2
57159	114898	TRIM54	C1QTNF2	1
57159	115106	TRIM54	HAUS1	2
57159	117157	TRIM54	SH2D1B	1
57159	117178	TRIM54	SSX2IP	1
57159	127703	TRIM54	C1orf216	1
57159	137209	TRIM54	ZNF572	1
57159	143884	TRIM54	CWF19L2	2
57159	147687	TRIM54	ZNF417	2
57159	151254	TRIM54	ALS2CR11	1
57159	154865	TRIM54	IQUB	1
57159	159989	TRIM54	CCDC67	2
57159	170954	TRIM54	PPP1R18	1
57159	196883	TRIM54	ADCY4	1
57159	201254	TRIM54	STRA13	1
57159	220108	TRIM54	FAM124A	1
57159	285753	TRIM54	CEP57L1	2
57159	286887	TRIM54	KRT6C	2
57159	340359	TRIM54	KLHL38	1
57176	114569	VARS2	MAL2	1
57176	116173	VARS2	CMTM5	1
57188	85294	ADAMTSL3	KRTAP2-4	1
57188	125115	ADAMTSL3	KRT40	1
57188	386681	ADAMTSL3	KRTAP10-8	1
57188	386682	ADAMTSL3	KRTAP10-3	1
57188	388677	ADAMTSL3	NOTCH2NL	1
57213	79849	SPRYD7	PDZD3	1
57226	171483	LYRM2	FAM9B	2
57326	64395	PBXIP1	GMCL1	1
57332	64753	CBX8	CCDC136	1
57332	79618	CBX8	HMBOX1	1
57332	80705	CBX8	TSGA10	1
57332	84445	CBX8	LZTS2	2
57332	114928	CBX8	GPRASP2	1
57332	123722	CBX8	FSD2	1
57332	125115	CBX8	KRT40	2
57332	284001	CBX8	CCDC57	1
57333	133015	RCN3	PACRGL	1
57335	125115	ZNF286A	KRT40	1
57335	386677	ZNF286A	KRTAP10-1	1
57335	386680	ZNF286A	KRTAP10-5	1
57381	84612	RHOJ	PARD6B	1
57396	386675	CLK4	KRTAP10-7	2
57396	386676	CLK4	KRTAP10-9	2
57396	386681	CLK4	KRTAP10-8	2
57396	386682	CLK4	KRTAP10-3	2
57402	140576	S100A14	S100A16	1
57456	79959	KIAA1143	CEP76	1
57459	80321	GATAD2B	CEP70	1
57459	83878	GATAD2B	USHBP1	1
57474	64753	ZNF490	CCDC136	1
57474	80321	ZNF490	CEP70	1
57474	80705	ZNF490	TSGA10	1
57474	81565	ZNF490	NDEL1	1
57474	84445	ZNF490	LZTS2	1
57474	90933	ZNF490	TRIM41	2
57474	125115	ZNF490	KRT40	1
57474	386675	ZNF490	KRTAP10-7	1
57474	386682	ZNF490	KRTAP10-3	2
57532	83755	NUFIP2	KRTAP4-12	2
57532	83897	NUFIP2	KRTAP3-2	1
57532	83899	NUFIP2	KRTAP9-2	2
57532	85280	NUFIP2	KRTAP9-4	1
57532	85291	NUFIP2	KRTAP4-2	2
57532	85293	NUFIP2	KRTAP3-3	1
57532	386675	NUFIP2	KRTAP10-7	1
57532	386676	NUFIP2	KRTAP10-9	2
57532	386680	NUFIP2	KRTAP10-5	2
57532	386681	NUFIP2	KRTAP10-8	2
57532	386682	NUFIP2	KRTAP10-3	1
57532	440023	NUFIP2	KRTAP5-6	1
57532	653240	NUFIP2	KRTAP4-11	2
57541	79666	ZNF398	PLEKHF2	1
57541	117286	ZNF398	CIB3	2
57541	155060	ZNF398	LOC155060	2
57542	117178	KLHL42	SSX2IP	1
57542	252983	KLHL42	STXBP4	1
57542	414301	KLHL42	DDI1	1
57554	57594	LRRC7	HOMEZ	2
57559	79158	STAMBPL1	GNPTAB	1
57559	388324	STAMBPL1	INCA1	2
57561	78990	ARRDC3	OTUB2	1
57561	287015	ARRDC3	TRIM42	1
57573	57573	ZNF471	ZNF471	1
57573	79092	ZNF471	CARD14	1
57573	91949	ZNF471	COG7	1
57573	115106	ZNF471	HAUS1	2
57573	390535	ZNF471	GOLGA8EP	2
57573	440321	ZNF471	FLJ32679	2
57594	64782	HOMEZ	AEN	1
57594	65003	HOMEZ	MRPL11	1
57594	84708	HOMEZ	LNX1	1
57594	116092	HOMEZ	DNTTIP1	1
57594	150572	HOMEZ	SMYD1	2
57594	153769	HOMEZ	SH3RF2	1
57594	378708	HOMEZ	APITD1	2
57596	342132	BEGAIN	ZNF774	1
57616	80254	TSHZ3	CEP63	1
57616	80321	TSHZ3	CEP70	1
57616	125115	TSHZ3	KRT40	2
57616	147872	TSHZ3	CCDC155	1
57624	118812	NYAP2	MORN4	2
57639	60561	CCDC146	RINT1	1
57639	64753	CCDC146	CCDC136	1
57639	80817	CCDC146	CEP44	1
57639	81628	CCDC146	TSC22D4	1
57639	83878	CCDC146	USHBP1	1
57639	84062	CCDC146	DTNBP1	1
57639	125115	CCDC146	KRT40	1
57639	220082	CCDC146	SPERT	1
57639	645455	CCDC146	CEP170P1	1
57642	171483	COL20A1	FAM9B	2
57655	64395	GRAMD1A	GMCL1	1
57658	64786	CALCOCO1	TBC1D15	1
57658	84140	CALCOCO1	FAM161A	1
57658	84984	CALCOCO1	CEP19	1
57658	143884	CALCOCO1	CWF19L2	1
57673	57673	BEND3	BEND3	1
57673	84140	BEND3	FAM161A	1
57673	118812	BEND3	MORN4	2
57674	91544	RNF213	UBXN11	1
57674	125115	RNF213	KRT40	2
57684	57684	ZBTB26	ZBTB26	1
57684	391257	ZBTB26	SUMO1P1	1
57687	137886	VAT1L	UBXN2B	1
57693	64782	ZNF317	AEN	1
57693	125115	ZNF317	KRT40	2
57693	386676	ZNF317	KRTAP10-9	1
57696	386681	DDX55	KRTAP10-8	1
57698	57698	KIAA1598	KIAA1598	1
57708	134285	MIER1	TMEM171	1
57727	57727	NCOA5	NCOA5	1
57727	83851	NCOA5	SYT16	1
57727	202559	NCOA5	KHDRBS2	1
57730	171483	ANKRD36B	FAM9B	2
57787	125115	MARK4	KRT40	2
57787	388677	MARK4	NOTCH2NL	1
57805	645455	CCAR2	CEP170P1	1
57819	84708	LSM2	LNX1	1
57820	57820	CCNB1IP1	CCNB1IP1	1
57862	80321	ZNF410	CEP70	1
57862	80705	ZNF410	TSGA10	1
57862	84307	ZNF410	ZNF397	1
57862	117177	ZNF410	RAB3IP	1
57862	123722	ZNF410	FSD2	1
57862	171483	ZNF410	FAM9B	1
58155	58155	PTBP2	PTBP2	1
58157	84456	NGB	L3MBTL3	2
58157	84970	NGB	C1orf94	2
58157	339834	NGB	CCDC36	2
58190	83461	CTDSP1	CDCA3	1
58191	147872	CXCL16	CCDC155	1
58191	386675	CXCL16	KRTAP10-7	2
58191	386676	CXCL16	KRTAP10-9	1
58191	386677	CXCL16	KRTAP10-1	1
58191	386682	CXCL16	KRTAP10-3	2
58191	388677	CXCL16	NOTCH2NL	2
58191	100288797	CXCL16	TMEM239	1
58487	64927	CREBZF	TTC23	1
58500	58500	ZNF250	ZNF250	1
58500	64170	ZNF250	CARD9	1
58500	64395	ZNF250	GMCL1	1
58500	64753	ZNF250	CCDC136	1
58500	79158	ZNF250	GNPTAB	1
58500	79666	ZNF250	PLEKHF2	1
58500	79839	ZNF250	CCDC102B	1
58500	84445	ZNF250	LZTS2	2
58500	90933	ZNF250	TRIM41	1
58500	117178	ZNF250	SSX2IP	1
58500	125115	ZNF250	KRT40	1
58500	147872	ZNF250	CCDC155	1
58500	163183	ZNF250	SYNE4	1
58500	220108	ZNF250	FAM124A	1
58500	386675	ZNF250	KRTAP10-7	1
58500	386682	ZNF250	KRTAP10-3	2
58524	84959	DMRT3	UBASH3B	1
58524	125115	DMRT3	KRT40	1
58524	146664	DMRT3	MGAT5B	1
58524	386675	DMRT3	KRTAP10-7	1
58524	386676	DMRT3	KRTAP10-9	1
58524	386681	DMRT3	KRTAP10-8	2
58524	386682	DMRT3	KRTAP10-3	2
58524	388324	DMRT3	INCA1	1
58524	388677	DMRT3	NOTCH2NL	2
58526	158067	MID1IP1	AK8	1
58986	386675	TMEM8A	KRTAP10-7	2
58986	386682	TMEM8A	KRTAP10-3	2
59343	139341	SENP2	FUNDC1	2
59343	147872	SENP2	CCDC155	2
59343	163183	SENP2	SYNE4	1
59343	100288797	SENP2	TMEM239	1
59349	59349	KLHL12	KLHL12	1
59349	81030	KLHL12	ZBP1	2
59349	114898	KLHL12	C1QTNF2	1
59349	124460	KLHL12	SNX20	2
59349	124995	KLHL12	MRPL10	1
59349	132158	KLHL12	GLYCTK	1
59349	138716	KLHL12	RPP25L	2
59349	146057	KLHL12	TTBK2	2
59349	147372	KLHL12	CCBE1	1
59349	163183	KLHL12	SYNE4	1
59349	221472	KLHL12	FGD2	2
59349	374403	KLHL12	TBC1D10C	1
59349	553115	KLHL12	PEF1	2
60314	116173	C12orf10	CMTM5	1
60314	171483	C12orf10	FAM9B	2
60314	100288797	C12orf10	TMEM239	1
60343	64581	FAM3A	CLEC7A	1
60343	114569	FAM3A	MAL2	1
60370	125115	AVPI1	KRT40	2
60370	353323	AVPI1	KRTAP12-2	1
60370	386675	AVPI1	KRTAP10-7	1
60370	386676	AVPI1	KRTAP10-9	1
60370	386677	AVPI1	KRTAP10-1	1
60370	386682	AVPI1	KRTAP10-3	2
60490	60490	PPCDC	PPCDC	1
60490	283150	PPCDC	FOXR1	1
60490	285672	PPCDC	SREK1IP1	1
60491	60491	NIF3L1	NIF3L1	1
60491	79839	NIF3L1	CCDC102B	1
60491	91056	NIF3L1	AP5B1	1
60491	256281	NIF3L1	NUDT14	1
60491	256302	NIF3L1	NATD1	1
60491	348110	NIF3L1	ARPIN	1
60561	63898	RINT1	SH2D4A	1
60561	65117	RINT1	RSRC2	1
60561	79005	RINT1	SCNM1	1
60561	79027	RINT1	ZNF655	1
60561	79635	RINT1	CCDC121	1
60561	79843	RINT1	FAM124B	1
60561	79848	RINT1	CSPP1	1
60561	80314	RINT1	EPC1	1
60561	83541	RINT1	FAM110A	1
60561	84140	RINT1	FAM161A	1
60561	90874	RINT1	ZNF697	1
60561	112869	RINT1	CCDC101	1
60561	119392	RINT1	SFR1	1
60561	143884	RINT1	CWF19L2	1
60561	153643	RINT1	FAM81B	1
60561	158787	RINT1	RIBC1	1
60561	200081	RINT1	TXLNA	1
60561	285093	RINT1	RTP5	1
60561	285753	RINT1	CEP57L1	1
60561	729862	RINT1	LSP1P3	1
60592	125115	SCOC	KRT40	1
60626	256646	RIC8A	NUTM1	1
60686	93621	C14orf93	MRFAP1	1
63027	386681	SLC22A23	KRTAP10-8	2
63027	388677	SLC22A23	NOTCH2NL	1
63892	83878	THADA	USHBP1	1
63898	79618	SH2D4A	HMBOX1	1
63898	79959	SH2D4A	CEP76	1
63898	80321	SH2D4A	CEP70	2
63898	83878	SH2D4A	USHBP1	1
63898	84445	SH2D4A	LZTS2	2
63898	91544	SH2D4A	UBXN11	1
63898	123722	SH2D4A	FSD2	1
63898	125115	SH2D4A	KRT40	2
63898	256646	SH2D4A	NUTM1	2
63898	374355	SH2D4A	CCDC172	1
63932	132954	CXorf56	PDCL2	1
63940	83878	GPSM3	USHBP1	1
63971	139212	KIF13A	PIH1D3	1
63978	84707	PRDM14	BEX2	1
63978	91647	PRDM14	ATPAF2	1
63978	124790	PRDM14	HEXIM2	1
63978	130502	PRDM14	TTC32	2
63978	150483	PRDM14	TEKT4	1
63978	375056	PRDM14	MIA3	1
64081	64081	PBLD	PBLD	1
64081	80258	PBLD	EFHC2	1
64081	84708	PBLD	LNX1	1
64081	387856	PBLD	CCDC184	2
64093	386681	SMOC1	KRTAP10-8	1
64093	386682	SMOC1	KRTAP10-3	1
64093	388677	SMOC1	NOTCH2NL	2
64098	83878	PARVG	USHBP1	1
64098	114792	PARVG	KLHL32	1
64102	84283	TNMD	TMEM79	1
64105	64946	CENPK	CENPH	1
64105	114932	CENPK	MRFAP1L1	1
64112	114824	MOAP1	PNMA5	1
64129	85291	TINAGL1	KRTAP4-2	1
64129	353323	TINAGL1	KRTAP12-2	1
64129	386682	TINAGL1	KRTAP10-3	1
64129	388677	TINAGL1	NOTCH2NL	1
64147	64170	KIF9	CARD9	1
64147	80258	KIF9	EFHC2	1
64147	84445	KIF9	LZTS2	1
64147	117178	KIF9	SSX2IP	1
64147	386676	KIF9	KRTAP10-9	1
64147	386682	KIF9	KRTAP10-3	1
64147	653121	KIF9	ZBTB8A	1
64170	64170	CARD9	CARD9	1
64170	79027	CARD9	ZNF655	1
64170	79165	CARD9	LENG1	1
64170	79618	CARD9	HMBOX1	1
64170	79843	CARD9	FAM124B	1
64170	80321	CARD9	CEP70	1
64170	84140	CARD9	FAM161A	1
64170	84186	CARD9	ZCCHC7	1
64170	84445	CARD9	LZTS2	1
64170	84914	CARD9	ZNF587	1
64170	84970	CARD9	C1orf94	1
64170	114824	CARD9	PNMA5	1
64170	117178	CARD9	SSX2IP	1
64170	125115	CARD9	KRT40	1
64170	137209	CARD9	ZNF572	1
64170	143884	CARD9	CWF19L2	1
64170	147687	CARD9	ZNF417	1
64170	151254	CARD9	ALS2CR11	1
64170	170082	CARD9	TCEANC	1
64170	170954	CARD9	PPP1R18	1
64170	285093	CARD9	RTP5	1
64170	285753	CARD9	CEP57L1	1
64170	287015	CARD9	TRIM42	1
64170	339834	CARD9	CCDC36	1
64170	386677	CARD9	KRTAP10-1	1
64170	386680	CARD9	KRTAP10-5	1
64170	386682	CARD9	KRTAP10-3	2
64184	163183	EDDM3B	SYNE4	1
64221	84708	ROBO3	LNX1	1
64221	284001	ROBO3	CCDC57	2
64284	79096	RAB17	C11orf49	1
64284	171483	RAB17	FAM9B	2
64376	64376	IKZF5	IKZF5	1
64395	64395	GMCL1	GMCL1	1
64395	64396	GMCL1	GMCL1P1	1
64395	65258	GMCL1	MPPE1	1
64395	80830	GMCL1	APOL6	1
64395	83648	GMCL1	FAM167A	1
64395	84612	GMCL1	PARD6B	2
64395	112744	GMCL1	IL17F	1
64395	117286	GMCL1	CIB3	2
64395	122786	GMCL1	FRMD6	1
64395	123688	GMCL1	HYKK	1
64395	124460	GMCL1	SNX20	1
64395	170626	GMCL1	XAGE3	2
64395	200558	GMCL1	APLF	1
64395	283150	GMCL1	FOXR1	1
64395	285679	GMCL1	C5orf60	2
64395	391257	GMCL1	SUMO1P1	1
64395	729428	GMCL1	GAGE12B	2
64396	83878	GMCL1P1	USHBP1	1
64396	84445	GMCL1P1	LZTS2	2
64396	96626	GMCL1P1	LIMS3	2
64396	729428	GMCL1P1	GAGE12B	2
64581	64581	CLEC7A	CLEC7A	1
64581	80332	CLEC7A	ADAM33	2
64581	84283	CLEC7A	TMEM79	2
64581	84522	CLEC7A	JAGN1	1
64581	85027	CLEC7A	SMIM3	1
64581	163183	CLEC7A	SYNE4	2
64651	84914	CSRNP1	ZNF587	1
64651	147687	CSRNP1	ZNF417	1
64651	170082	CSRNP1	TCEANC	1
64689	91694	GORASP1	LONRF1	1
64744	84970	SMAP2	C1orf94	1
64745	80321	METTL17	CEP70	1
64745	125115	METTL17	KRT40	2
64745	220082	METTL17	SPERT	1
64753	79165	CCDC136	LENG1	1
64753	79696	CCDC136	ZC2HC1C	1
64753	84080	CCDC136	ENKD1	1
64753	84140	CCDC136	FAM161A	1
64753	84897	CCDC136	TBRG1	2
64753	84914	CCDC136	ZNF587	1
64753	115106	CCDC136	HAUS1	1
64753	127703	CCDC136	C1orf216	1
64753	133746	CCDC136	JMY	1
64753	137209	CCDC136	ZNF572	1
64753	140460	CCDC136	ASB7	1
64753	143884	CCDC136	CWF19L2	1
64753	147687	CCDC136	ZNF417	1
64753	163050	CCDC136	ZNF564	1
64753	170954	CCDC136	PPP1R18	2
64753	200081	CCDC136	TXLNA	2
64753	253461	CCDC136	ZBTB38	1
64753	284058	CCDC136	KANSL1	1
64753	285753	CCDC136	CEP57L1	1
64769	79666	MEAF6	PLEKHF2	1
64773	386675	PCED1A	KRTAP10-7	1
64773	386681	PCED1A	KRTAP10-8	1
64773	386682	PCED1A	KRTAP10-3	1
64773	388677	PCED1A	NOTCH2NL	1
64781	386682	CERK	KRTAP10-3	1
64781	388677	CERK	NOTCH2NL	2
64782	79158	AEN	GNPTAB	1
64782	84445	AEN	LZTS2	1
64782	90933	AEN	TRIM41	1
64782	117178	AEN	SSX2IP	1
64782	125115	AEN	KRT40	1
64782	138046	AEN	RALYL	1
64782	159163	AEN	RBMY1F	2
64782	202559	AEN	KHDRBS2	1
64782	386675	AEN	KRTAP10-7	1
64782	386677	AEN	KRTAP10-1	1
64782	386680	AEN	KRTAP10-5	1
64782	386681	AEN	KRTAP10-8	1
64782	386682	AEN	KRTAP10-3	2
64782	653121	AEN	ZBTB8A	1
64783	80817	RBM15	CEP44	1
64783	84445	RBM15	LZTS2	1
64783	89797	RBM15	NAV2	1
64786	80254	TBC1D15	CEP63	1
64798	256309	DEPTOR	CCDC110	1
64802	64802	NMNAT1	NMNAT1	1
64841	64841	GNPNAT1	GNPNAT1	1
64853	64853	AIDA	AIDA	1
64853	84708	AIDA	LNX1	1
64859	202559	NABP1	KHDRBS2	1
64927	84445	TTC23	LZTS2	1
64927	114824	TTC23	PNMA5	1
64927	116840	TTC23	CNTROB	1
64927	117178	TTC23	SSX2IP	1
64927	125115	TTC23	KRT40	1
64927	386682	TTC23	KRTAP10-3	1
64946	64946	CENPH	CENPH	1
64976	386682	MRPL40	KRTAP10-3	1
64976	388677	MRPL40	NOTCH2NL	2
64978	81704	MRPL38	DOCK8	1
65003	79618	MRPL11	HMBOX1	1
65003	123722	MRPL11	FSD2	1
65003	125115	MRPL11	KRT40	1
65003	220963	MRPL11	SLC16A9	1
65005	171483	MRPL9	FAM9B	1
65009	116173	NDRG4	CMTM5	1
65056	79025	GPBP1	C20orf195	2
65056	79666	GPBP1	PLEKHF2	1
65117	116173	RSRC2	CMTM5	1
65117	147872	RSRC2	CCDC155	1
65243	125115	ZFP69B	KRT40	1
65258	79088	MPPE1	ZNF426	1
65263	65263	PYCRL	PYCRL	1
65264	79618	UBE2Z	HMBOX1	1
65264	158067	UBE2Z	AK8	1
65265	79618	C8orf33	HMBOX1	1
65265	80321	C8orf33	CEP70	1
65265	84445	C8orf33	LZTS2	1
65265	171483	C8orf33	FAM9B	1
65265	200845	C8orf33	KCTD6	1
65265	386675	C8orf33	KRTAP10-7	1
65980	375307	BRD9	CATIP	1
65983	65983	GRAMD3	GRAMD3	1
65983	83786	GRAMD3	FRMD8	2
65983	93100	GRAMD3	NAPRT	1
65985	116173	AACS	CMTM5	1
65986	147687	ZBTB10	ZNF417	1
65986	148932	ZBTB10	MOB3C	1
65987	65987	KCTD14	KCTD14	1
65991	65991	FUNDC2	FUNDC2	1
66036	66036	MTMR9	MTMR9	1
66036	84708	MTMR9	LNX1	1
66037	84970	BOLL	C1orf94	1
66037	92906	BOLL	HNRNPLL	1
66037	201181	BOLL	ZNF385C	2
78990	84445	OTUB2	LZTS2	1
78990	125115	OTUB2	KRT40	1
78992	91445	YIPF2	RNF185	1
78992	286451	YIPF2	YIPF6	2
78996	375748	C7orf49	ERCC6L2	2
78999	388677	LRFN4	NOTCH2NL	1
79005	80125	SCNM1	CCDC33	1
79005	80817	SCNM1	CEP44	1
79005	84445	SCNM1	LZTS2	1
79005	91544	SCNM1	UBXN11	1
79005	93426	SCNM1	SYCE1	1
79005	117178	SCNM1	SSX2IP	1
79005	145282	SCNM1	MIPOL1	1
79005	220082	SCNM1	SPERT	1
79005	287015	SCNM1	TRIM42	1
79005	386675	SCNM1	KRTAP10-7	1
79005	386676	SCNM1	KRTAP10-9	1
79005	386680	SCNM1	KRTAP10-5	1
79005	386681	SCNM1	KRTAP10-8	2
79005	386682	SCNM1	KRTAP10-3	2
79005	388324	SCNM1	INCA1	1
79005	388677	SCNM1	NOTCH2NL	1
79016	116173	DDA1	CMTM5	1
79022	386682	TMEM106C	KRTAP10-3	1
79025	79618	C20orf195	HMBOX1	1
79025	79839	C20orf195	CCDC102B	1
79025	84445	C20orf195	LZTS2	1
79025	117178	C20orf195	SSX2IP	1
79025	125115	C20orf195	KRT40	1
79025	146664	C20orf195	MGAT5B	1
79025	171483	C20orf195	FAM9B	1
79026	79026	AHNAK	AHNAK	1
79026	79707	AHNAK	NOL9	1
79027	125115	ZNF655	KRT40	1
79027	220082	ZNF655	SPERT	1
79027	266740	ZNF655	MAGEA2B	1
79036	81631	KXD1	MAP1LC3B	1
79036	84557	KXD1	MAP1LC3A	1
79036	84984	KXD1	CEP19	1
79036	90410	KXD1	IFT20	1
79036	115106	KXD1	HAUS1	1
79036	147687	KXD1	ZNF417	1
79036	201255	KXD1	LRRC45	1
79036	201725	KXD1	C4orf46	2
79038	92840	ZFYVE21	REEP6	1
79038	125115	ZFYVE21	KRT40	2
79038	386680	ZFYVE21	KRTAP10-5	1
79038	386681	ZFYVE21	KRTAP10-8	1
79038	386682	ZFYVE21	KRTAP10-3	1
79038	388677	ZFYVE21	NOTCH2NL	2
79047	284252	KCTD15	KCTD1	1
79047	388677	KCTD15	NOTCH2NL	2
79058	386681	ASPSCR1	KRTAP10-8	1
79058	388677	ASPSCR1	NOTCH2NL	1
79065	85291	ATG9A	KRTAP4-2	1
79065	91694	ATG9A	LONRF1	2
79065	386681	ATG9A	KRTAP10-8	2
79065	388677	ATG9A	NOTCH2NL	1
79072	171483	FASTKD3	FAM9B	1
79077	79077	DCTPP1	DCTPP1	1
79078	79078	C1orf50	C1orf50	1
79088	80705	ZNF426	TSGA10	1
79088	84445	ZNF426	LZTS2	1
79088	117286	ZNF426	CIB3	1
79090	83637	TRAPPC6A	ZMIZ2	1
79090	117177	TRAPPC6A	RAB3IP	1
79095	80184	C9orf16	CEP290	1
79095	90423	C9orf16	ATP6V1E2	1
79095	121457	C9orf16	IKBIP	2
79096	114824	C11orf49	PNMA5	2
79101	80321	TAF1D	CEP70	1
79140	84126	CCDC28B	ATRIP	2
79156	84456	PLEKHF1	L3MBTL3	1
79159	80321	NOL12	CEP70	1
79159	117178	NOL12	SSX2IP	1
79159	386675	NOL12	KRTAP10-7	1
79165	79839	LENG1	CCDC102B	2
79165	80321	LENG1	CEP70	2
79165	83878	LENG1	USHBP1	1
79165	123722	LENG1	FSD2	1
79165	125115	LENG1	KRT40	2
79165	147872	LENG1	CCDC155	1
79165	220082	LENG1	SPERT	1
79165	284001	LENG1	CCDC57	1
79165	285753	LENG1	CEP57L1	1
79165	100288797	LENG1	TMEM239	1
79172	401541	CENPO	CENPP	1
79172	645455	CENPO	CEP170P1	1
79173	79441	C19orf57	HAUS3	1
79173	125115	C19orf57	KRT40	1
79173	171483	C19orf57	FAM9B	1
79173	386675	C19orf57	KRTAP10-7	1
79173	386676	C19orf57	KRTAP10-9	1
79173	386682	C19orf57	KRTAP10-3	1
79415	147872	C17orf62	CCDC155	1
79441	167838	HAUS3	TXLNB	1
79441	200081	HAUS3	TXLNA	1
79444	79843	BIRC7	FAM124B	1
79446	125115	WDR25	KRT40	2
79446	388677	WDR25	NOTCH2NL	2
79571	80321	GCC1	CEP70	2
79571	84445	GCC1	LZTS2	1
79571	84970	GCC1	C1orf94	1
79571	89796	GCC1	NAV1	1
79571	92822	GCC1	ZNF276	1
79577	79720	CDC73	VPS37B	1
79577	80321	CDC73	CEP70	1
79577	80705	CDC73	TSGA10	1
79577	123722	CDC73	FSD2	1
79577	147872	CDC73	CCDC155	1
79583	125115	TMEM231	KRT40	1
79583	388677	TMEM231	NOTCH2NL	1
79589	79959	RNF128	CEP76	1
79594	114088	MUL1	TRIM9	1
79596	170082	RNF219	TCEANC	1
79607	391257	FAM118B	SUMO1P1	1
79616	84970	CCNJL	C1orf94	2
79616	386681	CCNJL	KRTAP10-8	1
79616	388818	CCNJL	KRTAP26-1	1
79618	79618	HMBOX1	HMBOX1	1
79618	79685	HMBOX1	SAP30L	1
79618	84140	HMBOX1	FAM161A	1
79618	84708	HMBOX1	LNX1	1
79618	84914	HMBOX1	ZNF587	1
79618	92840	HMBOX1	REEP6	1
79618	119392	HMBOX1	SFR1	1
79618	121536	HMBOX1	AEBP2	1
79618	122786	HMBOX1	FRMD6	2
79618	140460	HMBOX1	ASB7	1
79618	140735	HMBOX1	DYNLL2	1
79618	147687	HMBOX1	ZNF417	1
79618	153527	HMBOX1	ZMAT2	1
79618	159162	HMBOX1	RBMY2FP	1
79618	170082	HMBOX1	TCEANC	1
79618	220965	HMBOX1	FAM13C	2
79618	339047	HMBOX1	LOC339047	2
79618	401508	HMBOX1	FAM74A4	1
79622	79869	SNRNP25	CPSF7	1
79622	80258	SNRNP25	EFHC2	1
79622	84708	SNRNP25	LNX1	1
79622	89884	SNRNP25	LHX4	1
79635	83878	CCDC121	USHBP1	1
79637	79869	ARMC7	CPSF7	1
79637	80125	ARMC7	CCDC33	1
79637	80258	ARMC7	EFHC2	1
79637	84221	ARMC7	SPATC1L	1
79637	84445	ARMC7	LZTS2	1
79637	125115	ARMC7	KRT40	1
79637	220082	ARMC7	SPERT	2
79637	287015	ARMC7	TRIM42	1
79637	388324	ARMC7	INCA1	1
79640	125115	C22orf46	KRT40	2
79642	83637	ARSJ	ZMIZ2	1
79656	84140	BEND5	FAM161A	1
79656	84313	BEND5	VPS25	1
79656	84619	BEND5	ZGPAT	1
79656	147687	BEND5	ZNF417	1
79656	285093	BEND5	RTP5	1
79656	353132	BEND5	LCE1B	1
79663	256646	HSPBAP1	NUTM1	1
79666	80817	PLEKHF2	CEP44	1
79666	83786	PLEKHF2	FRMD8	1
79666	84456	PLEKHF2	L3MBTL3	1
79666	91703	PLEKHF2	ACY3	1
79666	113878	PLEKHF2	DTX2	1
79666	340419	PLEKHF2	RSPO2	1
79669	163183	C3orf52	SYNE4	1
79673	80321	ZNF329	CEP70	1
79673	90933	ZNF329	TRIM41	1
79673	125115	ZNF329	KRT40	2
79673	386675	ZNF329	KRTAP10-7	2
79673	386677	ZNF329	KRTAP10-1	1
79673	386680	ZNF329	KRTAP10-5	1
79696	123722	ZC2HC1C	FSD2	1
79696	125115	ZC2HC1C	KRT40	2
79696	220082	ZC2HC1C	SPERT	1
79706	80321	PRKRIP1	CEP70	1
79719	130340	AAGAB	AP1S3	2
79720	84959	VPS37B	UBASH3B	1
79720	85302	VPS37B	FBF1	2
79744	386675	ZNF419	KRTAP10-7	1
79745	84445	CLIP4	LZTS2	1
79745	163071	CLIP4	ZNF114	2
79754	83637	ASB13	ZMIZ2	1
79760	79833	GEMIN7	GEMIN6	2
79763	79763	ISOC2	ISOC2	1
79768	79768	KATNBL1	KATNBL1	1
79768	84056	KATNBL1	KATNAL1	1
79792	200845	GSDMD	KCTD6	1
