Kinase;Entrez GeneID;Gene;Entrez GeneID;Category
YES1;7525;CBL;867;Category 3
YES1;7525;CD46;4179;Category 4
YES1;7525;YES1;7525;Category 4
ZAP70;7535;ACP1;52;Category 2
ZAP70;7535;CRK;1398;Category 2
ZAP70;7535;CRKL;1399;Category 2
ZAP70;7535;DEF6;50619;Category 2
ZAP70;7535;FCGR3A;2214;Category 1
ZAP70;7535;FCRL3;115352;Category 1
ZAP70;7535;GRB2;2885;Category 2
ZAP70;7535;IFNAR1;3454;Category 2
ZAP70;7535;LAX1;54900;Category 1
ZAP70;7535;NFAM1;150372;Category 1
ZAP70;7535;PAG1;55824;Category 2
ZAP70;7535;PLCG1;5335;Category 2
ZAP70;7535;PRLR;5618;Category 2
ZAP70;7535;PTK2B;2185;Category 2
ZAP70;7535;PTPN3;5774;Category 2
ZAP70;7535;PTPN6;5777;Category 2
ZAP70;7535;PTPRC;5788;Category 2
ZAP70;7535;RASA1;5921;Category 2
ZAP70;7535;SH3BP2;6452;Category 2
ZAP70;7535;SHB;6461;Category 2
ZAP70;7535;SIT1;27240;Category 2
ZAP70;7535;SLA;6503;Category 1
ZAP70;7535;SLAMF6;114836;Category 1
ZAP70;7535;SOS1;6654;Category 2
ZAP70;7535;TUBA1;7277;Category 2
ZAP70;7535;TUBB;203068;Category 2
ZAP70;7535;TYROBP;7305;Category 2
ZAP70;7535;UBE2L3;7332;Category 1
ZAP70;7535;VAV1;7409;Category 2
ZAP70;7535;WIPF1;7456;Category 2
ZAP70;7535;SLA2;84174;Category 1
ZAP70;7535;CARD11;84433;Category 1
ZAP70;7535;CBL;867;Category 2
ZAP70;7535;CBLB;868;Category 2
ZAP70;7535;CD3E;916;Category 2
ZAP70;7535;CD247;919;Category 2
ZAP70;7535;CD5;921;Category 2
ZAP70;7535;CD79B;974;Category 2
ZAP70;7535;MAPK14;1432;Category 3
ZAP70;7535;DBNL;28988;Category 4
ZAP70;7535;DUSP3;1845;Category 4
ZAP70;7535;LAT;27040;Category 4
ZAP70;7535;LCP2;3937;Category 4
ZAP70;7535;MUC1;4582;Category 4
ZAP70;7535;SH2B3;10019;Category 4
ZAP70;7535;SHC1;6464;Category 4
ZAP70;7535;ZAP70;7535;Category 4
ZAP70;7535;GAB2;9846;Category 4
DDR1;780;COL11A1;1301;Category 1
DDR1;780;COL2A1;1280;Category 1
DDR1;780;COL3A1;1281;Category 1
DDR1;780;COL5A2;1290;Category 1
DDR1;780;DDR1;780;Category 2
DDR1;780;C1orf165;79656;Category 1
DDR1;780;NCK2;8440;Category 2
DDR1;780;WDR57;9410;Category 1
DDR1;780;FRS2;10818;Category 2
DDR1;780;PLCG1;5335;Category 2
DDR1;780;PTPN11;5781;Category 2
DDR1;780;RGS2;5997;Category 2
DDR1;780;SHC1;6464;Category 2
DDR1;780;SNAPAP;23557;Category 2
DDR1;780;TM4SF1;4071;Category 1
DDR1;780;TTR;7276;Category 1
KDR;3791;ANXA5;308;Category 1
KDR;3791;CDH5;1003;Category 2
KDR;3791;CRK;1398;Category 2
KDR;3791;CSF2RB;1439;Category 2
KDR;3791;CTNNB1;1499;Category 2
KDR;3791;DNM2;1785;Category 2
KDR;3791;FIGF;2277;Category 1
KDR;3791;FRS2;10818;Category 2
KDR;3791;GNA11;2767;Category 1
KDR;3791;GNAQ;2776;Category 1
KDR;3791;GRB10;2887;Category 2
KDR;3791;GRB2;2885;Category 2
KDR;3791;HSP90AA1;3320;Category 2
KDR;3791;ITGB3;3690;Category 2
KDR;3791;NCK1;4690;Category 2
KDR;3791;P2RY2;5029;Category 1
KDR;3791;ACP1;52;Category 2
KDR;3791;PLCG1;5335;Category 2
KDR;3791;PLCG2;5336;Category 2
KDR;3791;PTPN6;5777;Category 2
KDR;3791;PTPN11;5781;Category 2
KDR;3791;RASA1;5921;Category 2
KDR;3791;SHB;6461;Category 2
KDR;3791;SHC1;6464;Category 2
KDR;3791;BMX;660;Category 2
KDR;3791;STAT1;6772;Category 2
KDR;3791;TIMP3;7078;Category 1
KDR;3791;VEGFA;7422;Category 1
KDR;3791;VEGFC;7424;Category 1
KDR;3791;COL18A1;80781;Category 1
KDR;3791;CAV1;857;Category 2
KDR;3791;CBL;867;Category 2
KDR;3791;IQGAP1;8826;Category 2
KDR;3791;NRP1;8829;Category 1
KDR;3791;SYNGAP1;8831;Category 2
KDR;3791;SH2D2A;9047;Category 2
KDR;3791;SHC2;25759;Category 1
KDR;3791;KDR;3791;Category 4
DDR2;4921;COL1A1;1277;Category 1
DDR2;4921;COL3A1;1281;Category 1
DDR2;4921;SHC1;6464;Category 2
PTK7;5754;PTK7;5754;Category 1
LMTK2;22853;PPP1R2;5504;Category 2
LMTK2;22853;CDK5R1;8851;Category 1
LMTK3;114783;ZBTB16;7704;Category 1
EPHA7;2045;EFNA1;1942;Category 1
EPHA7;2045;EFNA3;1944;Category 1
EPHA7;2045;EFNA4;1945;Category 1
EPHA7;2045;EFNA5;1946;Category 1
EPHA7;2045;EPHA7;2045;Category 1
EPHA7;2045;MLLT4;4301;Category 2
EPHA7;2045;SDCBP;6386;Category 1
BMX;660;STAT1;6772;Category 2
BMX;660;STAT3;6774;Category 2
BMX;660;STAT5A;6776;Category 2
BMX;660;TNFRSF1B;7133;Category 2
BMX;660;TP53;7157;Category 2
BMX;660;CASP3;836;Category 2
BMX;660;CAV1;857;Category 2
BMX;660;GAB1;2549;Category 2
BMX;660;PTPN21;11099;Category 1
BMX;660;RAP1A;5906;Category 2
BMX;660;RUFY2;55680;Category 1
BMX;660;RUFY1;80230;Category 4
MATK;4145;EWSR1;2130;Category 2
MATK;4145;PXN;5829;Category 2
MATK;4145;CD36;948;Category 2
MATK;4145;PTK2B;2185;Category 2
MATK;4145;LYN;4067;Category 4
FRK;2444;FRK;2444;Category 2
FRK;2444;RB1;5925;Category 2
PTK2B;2185;CCR5;1234;Category 2
PTK2B;2185;CRK;1398;Category 2
PTK2B;2185;DLG3;1741;Category 1
PTK2B;2185;DLG4;1742;Category 1
PTK2B;2185;EFS;10278;Category 1
PTK2B;2185;EWSR1;2130;Category 2
PTK2B;2185;GNA13;10672;Category 2
PTK2B;2185;PDCD6IP;10015;Category 1
PTK2B;2185;BRDG1;26228;Category 2
PTK2B;2185;GRB2;2885;Category 2
PTK2B;2185;GRIN2A;2903;Category 2
PTK2B;2185;GSN;2934;Category 2
PTK2B;2185;IL7R;3575;Category 2
PTK2B;2185;ITGB2;3689;Category 2
PTK2B;2185;ITGB3;3690;Category 2
PTK2B;2185;KCNA2;3737;Category 2
PTK2B;2185;ARHGAP5;394;Category 2
PTK2B;2185;MCAM;4162;Category 2
PTK2B;2185;NEDD9;4739;Category 2
PTK2B;2185;NPHP1;4867;Category 1
PTK2B;2185;PIK3R1;5295;Category 2
PTK2B;2185;ARHGAP21;57584;Category 1
PTK2B;2185;PITPNM2;57605;Category 1
PTK2B;2185;PTPN6;5777;Category 2
PTK2B;2185;PTPN11;5781;Category 2
PTK2B;2185;PTPN12;5782;Category 2
PTK2B;2185;PXN;5829;Category 2
PTK2B;2185;RASA1;5921;Category 2
PTK2B;2185;SHC1;6464;Category 2
PTK2B;2185;SLC2A1;6513;Category 1
PTK2B;2185;STAT3;6774;Category 2
PTK2B;2185;TGFB1I1;7041;Category 1
PTK2B;2185;TLN1;7094;Category 2
PTK2B;2185;VAV1;7409;Category 2
PTK2B;2185;CALCA;796;Category 1
PTK2B;2185;PITPNM3;83394;Category 1
PTK2B;2185;SORBS2;8470;Category 2
PTK2B;2185;CBL;867;Category 2
PTK2B;2185;DDEF2;8853;Category 2
PTK2B;2185;LPXN;9404;Category 2
PTK2B;2185;BCAR1;9564;Category 2
PTK2B;2185;PITPNM1;9600;Category 2
PTK2B;2185;RB1CC1;9821;Category 2
PTK2B;2185;SH2D3C;10044;Category 2
PTK2B;2185;PTK2;5747;Category 4
PTK2B;2185;PTK2B;2185;Category 4
PTK2B;2185;SNCA;6622;Category 4
EPHA6;285220;EFNA1;1942;Category 1
EPHA6;285220;EFNA3;1944;Category 1
EPHA6;285220;EFNA4;1945;Category 1
EPHA6;285220;EFNA5;1946;Category 1
ACVR2A;92;ACVR1;90;Category 1
ACVR2A;92;ACVR1B;91;Category 2
ACVR2A;92;ACVR2A;92;Category 1
ACVR2A;92;ACVRL1;94;Category 1
ACVR2A;92;MAGI2;9863;Category 1
ACVR2A;92;BMP2;650;Category 1
ACVR2A;92;BMP6;654;Category 1
ACVR2A;92;BMP7;655;Category 1
ACVR2A;92;ENG;2022;Category 1
ACVR2A;92;GDF5;8200;Category 1
ACVR2A;92;GDF9;2661;Category 1
ACVR2A;92;IGSF1;3547;Category 1
ACVR2A;92;INHBA;3624;Category 1
ACVR2A;92;INHBB;3625;Category 1
ACVR2A;92;INHBC;3626;Category 1
ACVR2A;92;SYNJ2BP;55333;Category 1
ACVR2A;92;TGFBR3;7049;Category 1
ACVR2B;93;ACVR1;90;Category 1
ACVR2B;93;ACVR1B;91;Category 2
ACVR2B;93;TGFBRAP1;9392;Category 1
ACVR2B;93;BMP7;655;Category 1
ACVR2B;93;GDF11;10220;Category 1
ACVR2B;93;GDF5;8200;Category 1
ACVR2B;93;GDF8;2660;Category 1
ACVR2B;93;IGSF1;3547;Category 1
ACVR2B;93;INHBA;3624;Category 1
ACVR2B;93;INHBB;3625;Category 1
ACVR2B;93;INHBC;3626;Category 1
ACVR2B;93;SNX1;6642;Category 1
ACVR2B;93;SNX2;6643;Category 2
ACVR2B;93;SNX6;58533;Category 1
ACVR2B;93;SYNJ2BP;55333;Category 1
ACVRL1;94;BIRC4;331;Category 2
ACVRL1;94;SNX6;58533;Category 1
ACVRL1;94;TGFB1;7040;Category 1
ACVRL1;94;TGFB3;7043;Category 1
ACVRL1;94;TGFBR1;7046;Category 2
ACVRL1;94;TGFBR2;7048;Category 2
ACVRL1;94;TGFBRAP1;9392;Category 1
ACVR1;90;ACVR1B;91;Category 2
ACVR1;90;SOCS6;9306;Category 1
ACVR1;90;FBXO44;93611;Category 1
ACVR1;90;STX8;9482;Category 1
ACVR1;90;RHOBTB1;9886;Category 1
ACVR1;90;AP2B1;163;Category 2
ACVR1;90;ARL13B;200894;Category 1
ACVR1;90;BMP2;650;Category 1
ACVR1;90;BMP7;655;Category 1
ACVR1;90;CHN1;1123;Category 1
ACVR1;90;CREBBP;1387;Category 2
ACVR1;90;DUSP13;51207;Category 1
ACVR1;90;ENG;2022;Category 1
ACVR1;90;FANCL;55120;Category 1
ACVR1;90;FBXO30;84085;Category 1
ACVR1;90;FCHO1;23149;Category 1
ACVR1;90;FGD6;55785;Category 1
ACVR1;90;FKBP4;2288;Category 2
ACVR1;90;FLJ33790;283212;Category 1
ACVR1;90;FNTA;2339;Category 1
ACVR1;90;GDF5;8200;Category 1
ACVR1;90;IGSF1;3547;Category 1
ACVR1;90;ILKAP;80895;Category 1
ACVR1;90;INHBA;3624;Category 1
ACVR1;90;INHBB;3625;Category 1
ACVR1;90;INHBC;3626;Category 1
ACVR1;90;IQWD1;55827;Category 1
ACVR1;90;JUB;84962;Category 1
ACVR1;90;LOC51035;51035;Category 2
ACVR1;90;NAT5;51126;Category 1
ACVR1;90;NKIRAS1;28512;Category 1
ACVR1;90;NRAS;4893;Category 1
ACVR1;90;PLEK;5341;Category 2
ACVR1;90;PLEKHB1;58473;Category 1
ACVR1;90;PLEKHJ1;55111;Category 1
ACVR1;90;RAB17;64284;Category 1
ACVR1;90;RAB25;57111;Category 1
ACVR1;90;RAB33B;83452;Category 1
ACVR1;90;RAB3B;5865;Category 1
ACVR1;90;RAB6B;51560;Category 1
ACVR1;90;RAP2A;5911;Category 1
ACVR1;90;RASD2;23551;Category 1
ACVR1;90;RASL12;51285;Category 1
ACVR1;90;RHEBL1;121268;Category 1
ACVR1;90;RHOD;29984;Category 1
ACVR1;90;RHOJ;57381;Category 1
ACVR1;90;RPS27A;6233;Category 1
ACVR1;90;RRAS2;22800;Category 2
ACVR1;90;RXRA;6256;Category 2
ACVR1;90;SMAD5;4090;Category 2
ACVR1;90;SMAD9;4093;Category 2
ACVR1;90;SQSTM1;8878;Category 2
ACVR1;90;STAT1;6772;Category 2
ACVR1;90;TGFBR1;7046;Category 2
ACVR1;90;THRB;7068;Category 2
ACVR1;90;TTC17;55761;Category 1
ACVR1;90;TTC27;55622;Category 1
ACVR1;90;UBA52;7311;Category 1
ACVR1;90;UBE2E3;10477;Category 2
ACVR1;90;USP21;27005;Category 1
ACVR1;90;USP39;10713;Category 2
ACVR1;90;VDR;7421;Category 2
ACVR1;90;VEPH1;79674;Category 1
ACVR1;90;WDR61;80349;Category 1
ACVR1;90;SMAD1;4086;Category 4
BMPR1A;657;BMP2;650;Category 1
BMPR1A;657;BMP4;652;Category 1
BMPR1A;657;BMP5;653;Category 1
BMPR1A;657;BMP6;654;Category 1
BMPR1A;657;BMP7;655;Category 1
BMPR1A;657;BMPR1A;657;Category 1
BMPR1A;657;BMPR1B;658;Category 1
BMPR1A;657;BMPR2;659;Category 2
BMPR1A;657;GDF5;8200;Category 1
BMPR1A;657;TGFBRAP1;9392;Category 1
BMPR1A;657;GDF6;392255;Category 1
BMPR1A;657;GDF9;2661;Category 1
BMPR1A;657;HOXC8;3224;Category 1
BMPR1A;657;MAP3K7IP1;10454;Category 2
BMPR1A;657;SF3B4;10262;Category 2
BMPR1A;657;SMAD1;4086;Category 2
BMPR1A;657;ZMYND11;10771;Category 1
ACVR1B;91;ACVR1B;91;Category 2
ACVR1B;91;TGFBRAP1;9392;Category 1
ACVR1B;91;BIRC4;331;Category 2
ACVR1B;91;IGSF1;3547;Category 1
ACVR1B;91;INHBA;3624;Category 1
ACVR1B;91;INHBB;3625;Category 1
ACVR1B;91;INHBC;3626;Category 1
ACVR1B;91;SMAD4;4089;Category 2
ACVR1B;91;SMAD7;4092;Category 1
ACVR1B;91;SNX1;6642;Category 1
ACVR1B;91;SNX2;6643;Category 2
ACVR1B;91;TDGF1;6997;Category 1
ACVR1B;91;SMAD2;4087;Category 4
TGFBR1;7046;AMHR2;269;Category 1
TGFBR1;7046;ANAPC5;51433;Category 2
TGFBR1;7046;AP2B1;163;Category 2
TGFBR1;7046;ARHGAP15;55843;Category 1
TGFBR1;7046;ARL13B;200894;Category 1
TGFBR1;7046;ARL4D;379;Category 1
TGFBR1;7046;ARL5A;26225;Category 1
TGFBR1;7046;ARL8B;55207;Category 1
TGFBR1;7046;ATG16L1;55054;Category 1
TGFBR1;7046;BIRC4;331;Category 2
TGFBR1;7046;BMPR1B;658;Category 1
TGFBR1;7046;BMPR2;659;Category 2
TGFBR1;7046;BTBD2;55643;Category 1
TGFBR1;7046;CDC42EP4;23580;Category 2
TGFBR1;7046;CDGAP;57514;Category 1
TGFBR1;7046;CHN1;1123;Category 1
TGFBR1;7046;CHN2;1124;Category 1
TGFBR1;7046;CLU;1191;Category 1
TGFBR1;7046;CTNNB1;1499;Category 2
TGFBR1;7046;DAB2;1601;Category 2
TGFBR1;7046;DUSP10;11221;Category 2
TGFBR1;7046;DUSP13;51207;Category 1
TGFBR1;7046;DUSP6;1848;Category 2
TGFBR1;7046;EFNA1;1942;Category 1
TGFBR1;7046;ENG;2022;Category 1
TGFBR1;7046;FANCL;55120;Category 1
TGFBR1;7046;FBXL12;54850;Category 1
TGFBR1;7046;FBXO24;26261;Category 1
TGFBR1;7046;FBXO3;26273;Category 1
TGFBR1;7046;FBXO34;55030;Category 1
TGFBR1;7046;FBXW5;54461;Category 1
TGFBR1;7046;FKBP1A;2280;Category 1
TGFBR1;7046;FKBP1B;2281;Category 1
TGFBR1;7046;FLJ33790;283212;Category 1
TGFBR1;7046;FNTA;2339;Category 1
TGFBR1;7046;GNA13;10672;Category 2
TGFBR1;7046;GNB2;2783;Category 1
TGFBR1;7046;GNB3;2784;Category 1
TGFBR1;7046;IQWD1;55827;Category 1
TGFBR1;7046;IRF7;3665;Category 1
TGFBR1;7046;KATNB1;10300;Category 1
TGFBR1;7046;KCNK18;338567;Category 1
TGFBR1;7046;KLHL1;57626;Category 1
TGFBR1;7046;LIMS1;3987;Category 1
TGFBR1;7046;LOC51035;51035;Category 2
TGFBR1;7046;MYOC;4653;Category 1
TGFBR1;7046;NAT5;51126;Category 1
TGFBR1;7046;NKIRAS1;28512;Category 1
TGFBR1;7046;NOXO1;124056;Category 1
TGFBR1;7046;OCLN;4950;Category 2
TGFBR1;7046;OSR1;130497;Category 2
TGFBR1;7046;PARD6A;50855;Category 2
TGFBR1;7046;PIK3R1;5295;Category 2
TGFBR1;7046;PIK3R2;5296;Category 2
TGFBR1;7046;PLEK;5341;Category 2
TGFBR1;7046;PLEKHB1;58473;Category 1
TGFBR1;7046;PLEKHJ1;55111;Category 1
TGFBR1;7046;PML;5371;Category 2
TGFBR1;7046;POLR2J2;246721;Category 1
TGFBR1;7046;PPP1CA;5499;Category 2
TGFBR1;7046;PPP2R2A;5520;Category 1
TGFBR1;7046;PPP2R2B;5521;Category 1
TGFBR1;7046;PPP3CC;5533;Category 1
TGFBR1;7046;PPP6C;5537;Category 1
TGFBR1;7046;PREB;10113;Category 1
TGFBR1;7046;RAB13;5872;Category 1
TGFBR1;7046;RAB25;57111;Category 1
TGFBR1;7046;RAB38;23682;Category 1
TGFBR1;7046;RAB3B;5865;Category 1
TGFBR1;7046;RAB6B;51560;Category 1
TGFBR1;7046;RALGPS2;55103;Category 1
TGFBR1;7046;RAN;5901;Category 2
TGFBR1;7046;RAP2A;5911;Category 1
TGFBR1;7046;RASD2;23551;Category 1
TGFBR1;7046;RASL12;51285;Category 1
TGFBR1;7046;RGS19;10287;Category 2
TGFBR1;7046;RHEBL1;121268;Category 1
TGFBR1;7046;RHOA;387;Category 2
TGFBR1;7046;RHOD;29984;Category 1
TGFBR1;7046;RHOG;391;Category 1
TGFBR1;7046;RHOH;399;Category 1
TGFBR1;7046;RHOJ;57381;Category 1
TGFBR1;7046;RNF130;55819;Category 1
TGFBR1;7046;RNF138;51444;Category 1
TGFBR1;7046;RNF5;6048;Category 1
TGFBR1;7046;RPS27A;6233;Category 1
TGFBR1;7046;RRH;10692;Category 1
TGFBR1;7046;RTKN;6242;Category 1
TGFBR1;7046;SAMD8;142891;Category 1
TGFBR1;7046;SAT2;112483;Category 1
TGFBR1;7046;SCRIB;23513;Category 2
TGFBR1;7046;SETD2;29072;Category 2
TGFBR1;7046;SMAD3;4088;Category 2
TGFBR1;7046;SMAD4;4089;Category 2
TGFBR1;7046;SMAD6;4091;Category 1
TGFBR1;7046;SMAD7;4092;Category 1
TGFBR1;7046;SMURF1;57154;Category 1
TGFBR1;7046;SMURF2;64750;Category 1
TGFBR1;7046;SNTG1;54212;Category 1
TGFBR1;7046;SNX6;58533;Category 1
TGFBR1;7046;STAT1;6772;Category 2
TGFBR1;7046;STRAP;11171;Category 1
TGFBR1;7046;STUB1;10273;Category 2
TGFBR1;7046;STYXL1;51657;Category 1
TGFBR1;7046;TGFB1;7040;Category 1
TGFBR1;7046;TGFB2;7042;Category 1
TGFBR1;7046;TGFB3;7043;Category 1
TGFBR1;7046;TGFBR1;7046;Category 2
TGFBR1;7046;TGFBR2;7048;Category 2
TGFBR1;7046;TGFBR3;7049;Category 1
TGFBR1;7046;TNNT1;7138;Category 1
TGFBR1;7046;TTC1;7265;Category 1
TGFBR1;7046;UBA52;7311;Category 1
TGFBR1;7046;UBB;7314;Category 1
TGFBR1;7046;NUP37;79023;Category 1
TGFBR1;7046;C20orf121;79183;Category 1
TGFBR1;7046;FLJ21908;79657;Category 1
TGFBR1;7046;VEPH1;79674;Category 1
TGFBR1;7046;DEPDC2;80243;Category 1
TGFBR1;7046;WDR61;80349;Category 1
TGFBR1;7046;CUL5;8065;Category 2
TGFBR1;7046;ILKAP;80895;Category 1
TGFBR1;7046;RNF146;81847;Category 1
TGFBR1;7046;AXIN1;8312;Category 2
TGFBR1;7046;RAB33B;83452;Category 1
TGFBR1;7046;RAB34;83871;Category 1
TGFBR1;7046;USP45;85015;Category 1
TGFBR1;7046;ENC1;8507;Category 1
TGFBR1;7046;RHPN2;85415;Category 1
TGFBR1;7046;CAV1;857;Category 2
TGFBR1;7046;SQSTM1;8878;Category 2
TGFBR1;7046;SKAP2;8935;Category 1
TGFBR1;7046;NAT8;9027;Category 1
TGFBR1;7046;ASH2L;9070;Category 1
TGFBR1;7046;PRPF4;9128;Category 1
TGFBR1;7046;SOCS6;9306;Category 1
TGFBR1;7046;FBXO44;93611;Category 1
TGFBR1;7046;ZFYVE9;9372;Category 1
TGFBR1;7046;TGFBRAP1;9392;Category 1
TGFBR1;7046;ARHGEF6;9459;Category 2
TGFBR1;7046;STX8;9482;Category 1
TGFBR1;7046;CD44;960;Category 2
TGFBR1;7046;GIT2;9815;Category 2
TGFBR1;7046;RHOBTB1;9886;Category 1
TGFBR1;7046;CDC20;991;Category 2
TGFBR1;7046;TRAP1;10131;Category 1
TGFBR1;7046;TTC27;55622;Category 1
TGFBR1;7046;UBD;10537;Category 1
TGFBR1;7046;UBE2E3;10477;Category 2
TGFBR1;7046;UBE2Z;65264;Category 1
TGFBR1;7046;USP21;27005;Category 1
TGFBR1;7046;WDR13;64743;Category 1
TGFBR1;7046;WDR33;55339;Category 2
TGFBR1;7046;WDR40A;25853;Category 1
TGFBR1;7046;WSB1;26118;Category 1
TGFBR1;7046;WWOX;51741;Category 2
TGFBR1;7046;WWP2;11060;Category 2
TGFBR1;7046;ZAK;51776;Category 2
TGFBR1;7046;SMAD1;4086;Category 4
TGFBR1;7046;SMAD2;4087;Category 4
BMPR1B;658;AMHR2;269;Category 1
BMPR1B;658;ARL13B;200894;Category 1
BMPR1B;658;ATG16L1;55054;Category 1
BMPR1B;658;BMP2;650;Category 1
BMPR1B;658;BMP4;652;Category 1
BMPR1B;658;BMP6;654;Category 1
BMPR1B;658;BMP7;655;Category 1
BMPR1B;658;BMPR1B;658;Category 1
BMPR1B;658;BMPR2;659;Category 2
BMPR1B;658;TNNT1;7138;Category 1
BMPR1B;658;UBA52;7311;Category 1
BMPR1B;658;VEPH1;79674;Category 1
BMPR1B;658;ILKAP;80895;Category 1
BMPR1B;658;GDF5;8200;Category 1
BMPR1B;658;LZTR1;8216;Category 1
BMPR1B;658;USP45;85015;Category 1
BMPR1B;658;SQSTM1;8878;Category 2
BMPR1B;658;BMP15;9210;Category 1
BMPR1B;658;SOCS6;9306;Category 1
BMPR1B;658;FBXO44;93611;Category 1
BMPR1B;658;ARHGEF6;9459;Category 2
BMPR1B;658;RHOBTB1;9886;Category 1
BMPR1B;658;CHN1;1123;Category 1
BMPR1B;658;CXorf9;54440;Category 2
BMPR1B;658;FANCL;55120;Category 1
BMPR1B;658;FBXO24;26261;Category 1
BMPR1B;658;FBXO3;26273;Category 1
BMPR1B;658;FBXW5;54461;Category 1
BMPR1B;658;FKBP1A;2280;Category 1
BMPR1B;658;FKBP1B;2281;Category 1
BMPR1B;658;GDF6;392255;Category 1
BMPR1B;658;GDF9;2661;Category 1
BMPR1B;658;IQWD1;55827;Category 1
BMPR1B;658;IRF7;3665;Category 1
BMPR1B;658;KLHL1;57626;Category 1
BMPR1B;658;LOC51035;51035;Category 2
BMPR1B;658;NAT5;51126;Category 1
BMPR1B;658;NKIRAS1;28512;Category 1
BMPR1B;658;PLEKHB1;58473;Category 1
BMPR1B;658;PPP2CA;5515;Category 2
BMPR1B;658;PPP3CC;5533;Category 1
BMPR1B;658;RAB25;57111;Category 1
BMPR1B;658;RAB38;23682;Category 1
BMPR1B;658;RAB6B;51560;Category 1
BMPR1B;658;RALGPS2;55103;Category 1
BMPR1B;658;RAN;5901;Category 2
BMPR1B;658;RAP2A;5911;Category 1
BMPR1B;658;RASD2;23551;Category 1
BMPR1B;658;RASL12;51285;Category 1
BMPR1B;658;RHEBL1;121268;Category 1
BMPR1B;658;RHOD;29984;Category 1
BMPR1B;658;RHOJ;57381;Category 1
BMPR1B;658;RPS27A;6233;Category 1
BMPR1B;658;RRAS2;22800;Category 2
BMPR1B;658;SH3KBP1;30011;Category 2
BMPR1B;658;SMAD6;4091;Category 1
BMPR1B;658;SMAD7;4092;Category 1
BMPR1B;658;SNX6;58533;Category 1
BMPR1B;658;SRGAP1;57522;Category 2
BMPR1B;658;STUB1;10273;Category 2
BMPR1B;658;TTC17;55761;Category 1
BMPR1B;658;TTC27;55622;Category 1
BMPR1B;658;UBE2Z;65264;Category 1
BMPR1B;658;WDR40A;25853;Category 1
BMPR1B;658;WDR68;10238;Category 1
BMPR1B;658;SMAD1;4086;Category 3
BMPR1B;658;STAMBP;10617;Category 4
ARAF;369;ARAF;369;Category 2
ARAF;369;ASS1;445;Category 1
ARAF;369;TH1L;51497;Category 1
ARAF;369;PIK3R1;5295;Category 2
ARAF;369;PKM2;5315;Category 2
ARAF;369;RABGGTB;5876;Category 2
ARAF;369;KLHL12;59349;Category 1
ARAF;369;RRAS;6237;Category 2
ARAF;369;BRAF;673;Category 2
ARAF;369;YWHAG;7532;Category 1
ARAF;369;COPS3;8533;Category 1
ARAF;369;TIMM50;92609;Category 1
ARAF;369;CPS1;1373;Category 1
ARAF;369;CSNK2B;1460;Category 2
ARAF;369;EFEMP1;2202;Category 1
ARAF;369;HRAS;3265;Category 2
ARAF;369;NUDT14;256281;Category 1
ARAF;369;PRPF6;24148;Category 1
ARAF;369;RRAS2;22800;Category 2
ARAF;369;TIMM44;10469;Category 1
ARAF;369;MAP2K1;5604;Category 4
BRAF;673;BRAF;673;Category 2
BRAF;673;YWHAB;7529;Category 2
BRAF;673;YWHAG;7532;Category 1
BRAF;673;YWHAH;7533;Category 2
BRAF;673;YWHAZ;7534;Category 2
BRAF;673;TIMM50;92609;Category 1
BRAF;673;HRAS;3265;Category 2
BRAF;673;MRAS;22808;Category 1
BRAF;673;OIP5;11339;Category 1
BRAF;673;RAF1;5894;Category 2
BRAF;673;RAP1A;5906;Category 2
BRAF;673;RAP1GAP;5909;Category 2
BRAF;673;YWHAQ;10971;Category 2
MAP3K12;7786;C10orf4;118924;Category 1
MAP3K12;7786;FTL;2512;Category 1
MAP3K12;7786;MAP3K11;4296;Category 2
MAP3K12;7786;TSC22D1;8848;Category 1
MAP3K12;7786;MBIP;51562;Category 1
MAP3K12;7786;RGS1;5996;Category 1
MAP3K12;7786;RPL18A;6142;Category 2
MAP3K12;7786;SH3RF1;57630;Category 1
MAP3K12;7786;TGM2;7052;Category 2
ILK;3611;ITGB1;3688;Category 2
ILK;3611;ITGB2;3689;Category 2
ILK;3611;ITGB3;3690;Category 2
ILK;3611;LIMS1;3987;Category 1
ILK;3611;LIMS2;55679;Category 1
ILK;3611;PARVA;55742;Category 2
ILK;3611;PXN;5829;Category 2
ILK;3611;PARVG;64098;Category 1
ILK;3611;TMSB4X;7114;Category 1
ILK;3611;ILKAP;80895;Category 1
ILK;3611;NCK2;8440;Category 2
ILK;3611;CAV1;857;Category 2
ILK;3611;PARVB;29780;Category 1
ILK;3611;AKT1;207;Category 4
ILK;3611;PPP1R12A;4659;Category 4
IRAK1;3654;HRAS;3265;Category 2
IRAK1;3654;HSP90AA1;3320;Category 2
IRAK1;3654;IL1RAP;3556;Category 1
IRAK1;3654;IRAK2;3656;Category 1
IRAK1;3654;IRF7;3665;Category 1
IRAK1;3654;ITGAM;3684;Category 1
IRAK1;3654;MYD88;4615;Category 1
IRAK1;3654;IRAK4;51135;Category 1
IRAK1;3654;TOLLIP;54472;Category 1
IRAK1;3654;PELI2;57161;Category 1
IRAK1;3654;PELI1;57162;Category 1
IRAK1;3654;SIGIRR;59307;Category 1
IRAK1;3654;MAP3K7;6885;Category 2
IRAK1;3654;TLR2;7097;Category 1
IRAK1;3654;TLR4;7099;Category 1
IRAK1;3654;TRAF6;7189;Category 1
